"","GEOID","NAME","variable","estimate","moe"
"409","53033001100","Census Tract 11; King County; Washington","B25075_004",0,13
"410","53033001100","Census Tract 11; King County; Washington","B25075_005",0,13
"411","53033001100","Census Tract 11; King County; Washington","B25075_006",0,13
"412","53033001100","Census Tract 11; King County; Washington","B25075_007",0,13
"413","53033001100","Census Tract 11; King County; Washington","B25075_008",0,13
"414","53033001100","Census Tract 11; King County; Washington","B25075_009",0,13
"415","53033001100","Census Tract 11; King County; Washington","B25075_010",0,13
"416","53033001100","Census Tract 11; King County; Washington","B25075_011",0,13
"417","53033001100","Census Tract 11; King County; Washington","B25075_012",0,13
"418","53033001100","Census Tract 11; King County; Washington","B25075_013",0,13
"419","53033001100","Census Tract 11; King County; Washington","B25075_014",0,13
"420","53033001100","Census Tract 11; King County; Washington","B25075_015",0,13
"421","53033001100","Census Tract 11; King County; Washington","B25075_016",0,13
"422","53033001100","Census Tract 11; King County; Washington","B25075_017",0,13
"423","53033001100","Census Tract 11; King County; Washington","B25075_018",0,13
"424","53033001100","Census Tract 11; King County; Washington","B25075_019",0,13
"425","53033001100","Census Tract 11; King County; Washington","B25075_020",13,21
"426","53033001100","Census Tract 11; King County; Washington","B25075_021",0,13
"427","53033001100","Census Tract 11; King County; Washington","B25075_022",10,18
"428","53033001100","Census Tract 11; King County; Washington","B25075_023",158,73
"429","53033001100","Census Tract 11; King County; Washington","B25075_024",388,99
"430","53033001100","Census Tract 11; King County; Washington","B25075_025",153,58
"431","53033001100","Census Tract 11; King County; Washington","B25075_026",37,31
"432","53033001100","Census Tract 11; King County; Washington","B25075_027",0,13
"433","53033001201","Census Tract 12.01; King County; Washington","B25075_001",450,166
"434","53033001201","Census Tract 12.01; King County; Washington","B25075_002",0,13
"435","53033001201","Census Tract 12.01; King County; Washington","B25075_003",0,13
"436","53033001201","Census Tract 12.01; King County; Washington","B25075_004",0,13
"437","53033001201","Census Tract 12.01; King County; Washington","B25075_005",0,13
"438","53033001201","Census Tract 12.01; King County; Washington","B25075_006",0,13
"439","53033001201","Census Tract 12.01; King County; Washington","B25075_007",0,13
"440","53033001201","Census Tract 12.01; King County; Washington","B25075_008",0,13
"441","53033001201","Census Tract 12.01; King County; Washington","B25075_009",0,13
"442","53033001201","Census Tract 12.01; King County; Washington","B25075_010",0,13
"443","53033001201","Census Tract 12.01; King County; Washington","B25075_011",0,13
"444","53033001201","Census Tract 12.01; King County; Washington","B25075_012",0,13
"445","53033001201","Census Tract 12.01; King County; Washington","B25075_013",15,25
"446","53033001201","Census Tract 12.01; King County; Washington","B25075_014",0,13
"447","53033001201","Census Tract 12.01; King County; Washington","B25075_015",0,13
"448","53033001201","Census Tract 12.01; King County; Washington","B25075_016",0,13
"449","53033001201","Census Tract 12.01; King County; Washington","B25075_017",0,13
"450","53033001201","Census Tract 12.01; King County; Washington","B25075_018",0,13
"451","53033001201","Census Tract 12.01; King County; Washington","B25075_019",0,13
"452","53033001201","Census Tract 12.01; King County; Washington","B25075_020",0,13
"453","53033001201","Census Tract 12.01; King County; Washington","B25075_021",102,129
"454","53033001201","Census Tract 12.01; King County; Washington","B25075_022",99,77
"455","53033001201","Census Tract 12.01; King County; Washington","B25075_023",68,55
"456","53033001201","Census Tract 12.01; King County; Washington","B25075_024",98,90
"457","53033001201","Census Tract 12.01; King County; Washington","B25075_025",68,58
"458","53033001201","Census Tract 12.01; King County; Washington","B25075_026",0,13
"459","53033001201","Census Tract 12.01; King County; Washington","B25075_027",0,13
"460","53033001202","Census Tract 12.02; King County; Washington","B25075_001",465,146
"461","53033001202","Census Tract 12.02; King County; Washington","B25075_002",0,13
"462","53033001202","Census Tract 12.02; King County; Washington","B25075_003",0,13
"463","53033001202","Census Tract 12.02; King County; Washington","B25075_004",0,13
"464","53033001202","Census Tract 12.02; King County; Washington","B25075_005",0,13
"465","53033001202","Census Tract 12.02; King County; Washington","B25075_006",0,13
"466","53033001202","Census Tract 12.02; King County; Washington","B25075_007",0,13
"467","53033001202","Census Tract 12.02; King County; Washington","B25075_008",0,13
"468","53033001202","Census Tract 12.02; King County; Washington","B25075_009",0,13
"469","53033001202","Census Tract 12.02; King County; Washington","B25075_010",0,13
"470","53033001202","Census Tract 12.02; King County; Washington","B25075_011",0,13
"471","53033001202","Census Tract 12.02; King County; Washington","B25075_012",0,13
"472","53033001202","Census Tract 12.02; King County; Washington","B25075_013",0,13
"473","53033001202","Census Tract 12.02; King County; Washington","B25075_014",0,13
"474","53033001202","Census Tract 12.02; King County; Washington","B25075_015",0,13
"475","53033001202","Census Tract 12.02; King County; Washington","B25075_016",0,13
"476","53033001202","Census Tract 12.02; King County; Washington","B25075_017",0,13
"477","53033001202","Census Tract 12.02; King County; Washington","B25075_018",0,13
"478","53033001202","Census Tract 12.02; King County; Washington","B25075_019",0,13
"479","53033001202","Census Tract 12.02; King County; Washington","B25075_020",0,13
"480","53033001202","Census Tract 12.02; King County; Washington","B25075_021",43,51
"481","53033001202","Census Tract 12.02; King County; Washington","B25075_022",80,86
"482","53033001202","Census Tract 12.02; King County; Washington","B25075_023",132,78
"483","53033001202","Census Tract 12.02; King County; Washington","B25075_024",127,74
"484","53033001202","Census Tract 12.02; King County; Washington","B25075_025",45,37
"485","53033001202","Census Tract 12.02; King County; Washington","B25075_026",38,45
"486","53033001202","Census Tract 12.02; King County; Washington","B25075_027",0,13
"487","53033001300","Census Tract 13; King County; Washington","B25075_001",1002,194
"488","53033001300","Census Tract 13; King County; Washington","B25075_002",0,19
"489","53033001300","Census Tract 13; King County; Washington","B25075_003",0,19
"490","53033001300","Census Tract 13; King County; Washington","B25075_004",0,19
"491","53033001300","Census Tract 13; King County; Washington","B25075_005",0,19
"492","53033001300","Census Tract 13; King County; Washington","B25075_006",0,19
"493","53033001300","Census Tract 13; King County; Washington","B25075_007",0,19
"494","53033001300","Census Tract 13; King County; Washington","B25075_008",0,19
"495","53033001300","Census Tract 13; King County; Washington","B25075_009",0,19
"496","53033001300","Census Tract 13; King County; Washington","B25075_010",0,19
"497","53033001300","Census Tract 13; King County; Washington","B25075_011",0,19
"498","53033001300","Census Tract 13; King County; Washington","B25075_012",0,19
"499","53033001300","Census Tract 13; King County; Washington","B25075_013",0,19
"500","53033001300","Census Tract 13; King County; Washington","B25075_014",0,19
"501","53033001300","Census Tract 13; King County; Washington","B25075_015",0,19
"502","53033001300","Census Tract 13; King County; Washington","B25075_016",0,19
"503","53033001300","Census Tract 13; King County; Washington","B25075_017",0,19
"504","53033001300","Census Tract 13; King County; Washington","B25075_018",0,19
"505","53033001300","Census Tract 13; King County; Washington","B25075_019",0,19
"506","53033001300","Census Tract 13; King County; Washington","B25075_020",0,19
"507","53033001300","Census Tract 13; King County; Washington","B25075_021",45,75
"508","53033001300","Census Tract 13; King County; Washington","B25075_022",76,65
"509","53033001300","Census Tract 13; King County; Washington","B25075_023",350,136
"510","53033001300","Census Tract 13; King County; Washington","B25075_024",429,150
"511","53033001300","Census Tract 13; King County; Washington","B25075_025",71,58
"512","53033001300","Census Tract 13; King County; Washington","B25075_026",15,22
"513","53033001300","Census Tract 13; King County; Washington","B25075_027",16,24
"514","53033001400","Census Tract 14; King County; Washington","B25075_001",1500,256
"515","53033001400","Census Tract 14; King County; Washington","B25075_002",17,28
"516","53033001400","Census Tract 14; King County; Washington","B25075_003",0,19
"517","53033001400","Census Tract 14; King County; Washington","B25075_004",0,19
"518","53033001400","Census Tract 14; King County; Washington","B25075_005",0,19
"519","53033001400","Census Tract 14; King County; Washington","B25075_006",0,19
"520","53033001400","Census Tract 14; King County; Washington","B25075_007",0,19
"521","53033001400","Census Tract 14; King County; Washington","B25075_008",0,19
"522","53033001400","Census Tract 14; King County; Washington","B25075_009",0,19
"523","53033001400","Census Tract 14; King County; Washington","B25075_010",0,19
"524","53033001400","Census Tract 14; King County; Washington","B25075_011",0,19
"525","53033001400","Census Tract 14; King County; Washington","B25075_012",0,19
"526","53033001400","Census Tract 14; King County; Washington","B25075_013",12,20
"527","53033001400","Census Tract 14; King County; Washington","B25075_014",27,42
"528","53033001400","Census Tract 14; King County; Washington","B25075_015",15,26
"529","53033001400","Census Tract 14; King County; Washington","B25075_016",0,19
"530","53033001400","Census Tract 14; King County; Washington","B25075_017",0,19
"531","53033001400","Census Tract 14; King County; Washington","B25075_018",15,25
"532","53033001400","Census Tract 14; King County; Washington","B25075_019",28,49
"533","53033001400","Census Tract 14; King County; Washington","B25075_020",0,19
"534","53033001400","Census Tract 14; King County; Washington","B25075_021",85,97
"535","53033001400","Census Tract 14; King County; Washington","B25075_022",16,27
"536","53033001400","Census Tract 14; King County; Washington","B25075_023",363,157
"537","53033001400","Census Tract 14; King County; Washington","B25075_024",587,139
"538","53033001400","Census Tract 14; King County; Washington","B25075_025",303,105
"539","53033001400","Census Tract 14; King County; Washington","B25075_026",14,24
"540","53033001400","Census Tract 14; King County; Washington","B25075_027",18,27
"541","53033001500","Census Tract 15; King County; Washington","B25075_001",936,123
"542","53033001500","Census Tract 15; King County; Washington","B25075_002",0,13
"543","53033001500","Census Tract 15; King County; Washington","B25075_003",22,32
"544","53033001500","Census Tract 15; King County; Washington","B25075_004",0,13
"545","53033001500","Census Tract 15; King County; Washington","B25075_005",0,13
"546","53033001500","Census Tract 15; King County; Washington","B25075_006",0,13
"547","53033001500","Census Tract 15; King County; Washington","B25075_007",0,13
"548","53033001500","Census Tract 15; King County; Washington","B25075_008",0,13
